contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,ticker,spot_price,historical_volatility,dividend_yield,expiry,days_to_expiry,time_to_maturity,moneyness,mid_price,market_price,bid_ask_spread,distance_from_atm,r,iv_used,iv_source,option_type_std,moneyness_label,intrinsic_value,time_value,eep_candidate,company_name,sector,data_as_of
NVDA260529C00180000,2026-04-30 19:59:38+00:00,180.0,23.67,0.0,0.0,0.0,0.0,198.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.9019391361126444,0.0,23.67,0.0,0.0980608638873554,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,19.57000732421875,4.099992675781252,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260529C00220000,2026-04-30 19:59:54+00:00,220.0,3.37,0.0,0.0,0.0,0.0,7723.0,0,0.062509375,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.1023700552487878,0.0,3.37,0.0,0.1023700552487878,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,3.37,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260529C00175000,2026-04-30 19:57:22+00:00,175.0,27.8,0.0,0.0,0.0,0.0,68.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.8768852712206266,0.0,27.8,0.0,0.1231147287793733,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,24.57000732421875,3.2299926757812507,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260529C00225000,2026-04-30 19:59:50+00:00,225.0,2.48,0.0,0.0,0.0,0.0,27927.0,0,0.12500875,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.1274239201408056,0.0,2.48,0.0,0.1274239201408056,0.035850000381469724,0.12500875,market_iv,call,ITM,0.0,2.48,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260529C00170000,2026-04-30 19:46:40+00:00,170.0,32.95,0.0,0.0,0.0,0.0,115.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.8518314063286088,0.0,32.95,0.0,0.1481685936713912,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,29.57000732421875,3.379992675781253,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00200000,2026-04-30 19:59:55+00:00,200.0,10.0,0.0,0.0,0.0,0.0,1294.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.002154595680716,0.0,10.0,0.0,0.002154595680716,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,ATM,0.42999267578125,9.57000732421875,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00195000,2026-04-30 19:59:45+00:00,195.0,7.6,0.0,0.0,0.0,0.0,2871.0,0,0.01563484375,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.9771007307886982,0.0,7.6,0.0,0.0228992692113018,0.035850000381469724,0.01563484375,market_iv,put,ATM,0.0,7.6,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00205000,2026-04-30 19:59:42+00:00,205.0,12.5,0.0,0.0,0.0,0.0,450.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.027208460572734,0.0,12.5,0.0,0.027208460572734,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,ATM,5.42999267578125,7.07000732421875,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00190000,2026-04-30 19:59:45+00:00,190.0,5.7,0.0,0.0,0.0,0.0,1328.0,0,0.0312596875,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.9520468658966804,0.0,5.7,0.0,0.0479531341033196,0.035850000381469724,0.0312596875,market_iv,put,ITM,0.0,5.7,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00210000,2026-04-30 19:59:45+00:00,210.0,15.71,0.0,0.0,0.0,0.0,221.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.0522623254647518,0.0,15.71,0.0,0.0522623254647518,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,10.42999267578125,5.280007324218751,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00185000,2026-04-30 19:59:45+00:00,185.0,4.25,0.0,0.0,0.0,0.0,1985.0,0,0.062509375,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.9269930010046624,0.0,4.25,0.0,0.0730069989953375,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,4.25,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00215000,2026-04-30 19:59:45+00:00,215.0,19.18,0.0,0.0,0.0,0.0,362.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.0773161903567698,0.0,19.18,0.0,0.0773161903567698,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,15.42999267578125,3.7500073242187497,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00180000,2026-04-30 19:59:50+00:00,180.0,3.15,0.0,0.0,0.0,0.0,3166.0,0,0.062509375,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.9019391361126444,0.0,3.15,0.0,0.0980608638873554,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,3.15,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00220000,2026-04-30 19:16:29+00:00,220.0,21.78,0.0,0.0,0.0,0.0,62.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.1023700552487878,0.0,21.78,0.0,0.1023700552487878,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,20.42999267578125,1.3500073242187511,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00175000,2026-04-30 19:59:51+00:00,175.0,2.25,0.0,0.0,0.0,0.0,1189.0,0,0.12500875,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.8768852712206266,0.0,2.25,0.0,0.1231147287793733,0.035850000381469724,0.12500875,market_iv,put,ITM,0.0,2.25,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00225000,2026-04-30 19:19:45+00:00,225.0,26.06,0.0,0.0,0.0,0.0,21.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,1.1274239201408056,0.0,26.06,0.0,0.1274239201408056,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,25.42999267578125,0.6300073242187487,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260529P00170000,2026-04-30 19:59:51+00:00,170.0,1.62,0.0,0.0,0.0,0.0,3072.0,0,0.12500875,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-05-29,28,0.0767123287671232,0.8518314063286088,0.0,1.62,0.0,0.1481685936713912,0.035850000381469724,0.12500875,market_iv,put,ITM,0.0,1.62,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00200000,2026-04-30 19:59:59+00:00,200.0,11.0,0.0,0.0,0.0,0.0,2272.0,0,0.00196310546875,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.002154595680716,0.0,11.0,0.0,0.002154595680716,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,ATM,0.0,11.0,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00195000,2026-04-30 19:58:56+00:00,195.0,14.05,0.0,0.0,0.0,0.0,350.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9771007307886982,0.0,14.05,0.0,0.0228992692113018,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,ATM,4.57000732421875,9.47999267578125,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00205000,2026-04-30 19:59:50+00:00,205.0,8.8,0.0,0.0,0.0,0.0,1080.0,0,0.01563484375,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.027208460572734,0.0,8.8,0.0,0.027208460572734,0.035850000381469724,0.01563484375,market_iv,call,ATM,0.0,8.8,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00190000,2026-04-30 19:59:39+00:00,190.0,17.15,0.0,0.0,0.0,0.0,211.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9520468658966804,0.0,17.15,0.0,0.0479531341033196,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,9.57000732421875,7.579992675781249,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00210000,2026-04-30 19:59:42+00:00,210.0,6.98,0.0,0.0,0.0,0.0,1355.0,0,0.0312596875,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.0522623254647518,0.0,6.98,0.0,0.0522623254647518,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,6.98,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00185000,2026-04-30 19:59:04+00:00,185.0,20.7,0.0,0.0,0.0,0.0,165.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9269930010046624,0.0,20.7,0.0,0.0730069989953375,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,14.57000732421875,6.129992675781249,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00215000,2026-04-30 19:55:15+00:00,215.0,5.45,0.0,0.0,0.0,0.0,742.0,0,0.062509375,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.0773161903567698,0.0,5.45,0.0,0.0773161903567698,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,5.45,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00180000,2026-04-30 19:58:02+00:00,180.0,24.4,0.0,0.0,0.0,0.0,145.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9019391361126444,0.0,24.4,0.0,0.0980608638873554,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,19.57000732421875,4.829992675781249,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00220000,2026-04-30 19:59:41+00:00,220.0,4.12,0.0,0.0,0.0,0.0,8453.0,0,0.062509375,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.1023700552487878,0.0,4.12,0.0,0.1023700552487878,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,4.12,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00175000,2026-04-30 18:55:12+00:00,175.0,30.01,0.0,0.0,0.0,0.0,21.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.8768852712206266,0.0,30.01,0.0,0.1231147287793733,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,24.57000732421875,5.439992675781252,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00225000,2026-04-30 19:59:22+00:00,225.0,3.15,0.0,0.0,0.0,0.0,1854.0,0,0.062509375,False,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.1274239201408056,0.0,3.15,0.0,0.1274239201408056,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,3.15,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605C00170000,2026-04-30 19:30:13+00:00,170.0,33.25,0.0,0.0,0.0,0.0,31.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.8518314063286088,0.0,33.25,0.0,0.1481685936713912,0.035850000381469724,0.3384348006616123,hist_vol_fallback,call,OTM,29.57000732421875,3.67999267578125,False,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00200000,2026-04-30 19:59:56+00:00,200.0,10.62,0.0,0.0,0.0,0.0,567.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.002154595680716,0.0,10.62,0.0,0.002154595680716,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,ATM,0.42999267578125,10.19000732421875,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00195000,2026-04-30 19:59:36+00:00,195.0,8.25,0.0,0.0,0.0,0.0,193.0,0,0.01563484375,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9771007307886982,0.0,8.25,0.0,0.0228992692113018,0.035850000381469724,0.01563484375,market_iv,put,ATM,0.0,8.25,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00205000,2026-04-30 19:54:38+00:00,205.0,12.8,0.0,0.0,0.0,0.0,129.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.027208460572734,0.0,12.8,0.0,0.027208460572734,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,ATM,5.42999267578125,7.370007324218751,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00190000,2026-04-30 19:59:50+00:00,190.0,6.5,0.0,0.0,0.0,0.0,469.0,0,0.0312596875,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9520468658966804,0.0,6.5,0.0,0.0479531341033196,0.035850000381469724,0.0312596875,market_iv,put,ITM,0.0,6.5,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00210000,2026-04-30 19:58:51+00:00,210.0,16.28,0.0,0.0,0.0,0.0,100.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.0522623254647518,0.0,16.28,0.0,0.0522623254647518,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,10.42999267578125,5.850007324218751,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00185000,2026-04-30 19:59:36+00:00,185.0,4.85,0.0,0.0,0.0,0.0,491.0,0,0.062509375,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9269930010046624,0.0,4.85,0.0,0.0730069989953375,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,4.85,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00215000,2026-04-30 19:52:46+00:00,215.0,19.25,0.0,0.0,0.0,0.0,72.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.0773161903567698,0.0,19.25,0.0,0.0773161903567698,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,15.42999267578125,3.82000732421875,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00180000,2026-04-30 19:59:15+00:00,180.0,3.64,0.0,0.0,0.0,0.0,490.0,0,0.062509375,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.9019391361126444,0.0,3.64,0.0,0.0980608638873554,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,3.64,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00220000,2026-04-30 17:18:31+00:00,220.0,23.15,0.0,0.0,0.0,0.0,44.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.1023700552487878,0.0,23.15,0.0,0.1023700552487878,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,20.42999267578125,2.7200073242187486,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00175000,2026-04-30 19:59:46+00:00,175.0,2.76,0.0,0.0,0.0,0.0,426.0,0,0.12500875,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.8768852712206266,0.0,2.76,0.0,0.1231147287793733,0.035850000381469724,0.12500875,market_iv,put,ITM,0.0,2.76,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00225000,2026-04-30 19:17:44+00:00,225.0,26.4,0.0,0.0,0.0,0.0,13.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,1.1274239201408056,0.0,26.4,0.0,0.1274239201408056,0.035850000381469724,0.3384348006616123,hist_vol_fallback,put,OTM,25.42999267578125,0.9700073242187486,True,NVIDIA Corp.,Technology,2026-05-01
NVDA260605P00170000,2026-04-30 19:59:12+00:00,170.0,2.0,0.0,0.0,0.0,0.0,732.0,0,0.12500875,False,REGULAR,USD,Put,NVDA,199.57000732421875,0.3384348006616123,0.0002004309191361,2026-06-05,35,0.0958904109589041,0.8518314063286088,0.0,2.0,0.0,0.1481685936713912,0.035850000381469724,0.12500875,market_iv,put,ITM,0.0,2.0,True,NVIDIA Corp.,Technology,2026-05-01
TSLA260522C00380000,2026-04-30 19:54:49+00:00,380.0,16.4,0.0,0.0,0.0,0.0,999.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.995728834572866,0.0,16.4,0.0,0.0042711654271341,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,ATM,1.6300048828125,14.769995117187499,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00385000,2026-04-30 19:59:42+00:00,385.0,14.2,0.0,0.0,0.0,0.0,3767.0,0,0.007822421875,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.008830529764614,0.0,14.2,0.0,0.008830529764614,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,ATM,0.0,14.2,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00375000,2026-04-30 19:59:20+00:00,375.0,19.27,0.0,0.0,0.0,0.0,356.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.9826271393811176,0.0,19.27,0.0,0.0173728606188823,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,ATM,6.6300048828125,12.6399951171875,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00390000,2026-04-30 19:59:15+00:00,390.0,12.0,0.0,0.0,0.0,0.0,743.0,0,0.01563484375,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.0219322249563625,0.0,12.0,0.0,0.0219322249563622,0.035850000381469724,0.01563484375,market_iv,call,ATM,0.0,12.0,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00370000,2026-04-30 19:38:03+00:00,370.0,22.0,0.0,0.0,0.0,0.0,170.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.9695254441893694,0.0,22.0,0.0,0.0304745558106306,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,11.6300048828125,10.3699951171875,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00395000,2026-04-30 19:56:55+00:00,395.0,9.8,0.0,0.0,0.0,0.0,429.0,0,0.0312596875,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.0350339201481105,0.0,9.8,0.0,0.0350339201481104,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,9.8,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00365000,2026-04-30 19:30:57+00:00,365.0,26.7,0.0,0.0,0.0,0.0,49.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.9564237489976212,0.0,26.7,0.0,0.0435762510023788,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,16.6300048828125,10.0699951171875,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00400000,2026-04-30 19:59:57+00:00,400.0,8.37,0.0,0.0,0.0,0.0,1283.0,0,0.0312596875,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.0481356153398589,0.0,8.37,0.0,0.0481356153398588,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,8.37,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00360000,2026-04-30 19:38:23+00:00,360.0,28.76,0.0,0.0,0.0,0.0,26.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.943322053805873,0.0,28.76,0.0,0.056677946194127,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,21.6300048828125,7.129995117187502,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00405000,2026-04-30 19:54:14+00:00,405.0,7.0,0.0,0.0,0.0,0.0,374.0,0,0.062509375,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.061237310531607,0.0,7.0,0.0,0.061237310531607,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,7.0,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00355000,2026-04-30 19:06:04+00:00,355.0,34.65,0.0,0.0,0.0,0.0,11.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.9302203586141248,0.0,34.65,0.0,0.0697796413858753,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,26.6300048828125,8.019995117187499,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00410000,2026-04-30 19:59:31+00:00,410.0,6.0,0.0,0.0,0.0,0.0,383.0,0,0.062509375,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.0743390057233553,0.0,6.0,0.0,0.0743390057233552,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,6.0,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00350000,2026-04-30 19:44:13+00:00,350.0,36.72,0.0,0.0,0.0,0.0,66.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.9171186634223764,0.0,36.72,0.0,0.0828813365776235,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,31.6300048828125,5.089995117187499,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00415000,2026-04-30 19:59:58+00:00,415.0,4.87,0.0,0.0,0.0,0.0,411.0,0,0.062509375,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.0874407009151037,0.0,4.87,0.0,0.0874407009151034,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,4.87,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00345000,2026-04-30 19:35:49+00:00,345.0,41.08,0.0,0.0,0.0,0.0,45.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.9040169682306284,0.0,41.08,0.0,0.0959830317693717,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,36.6300048828125,4.449995117187498,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00420000,2026-04-30 19:59:39+00:00,420.0,4.19,0.0,0.0,0.0,0.0,541.0,0,0.062509375,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.1005423961068517,0.0,4.19,0.0,0.1005423961068516,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,4.19,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00340000,2026-04-30 15:30:15+00:00,340.0,42.37,0.0,0.0,0.0,0.0,12.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.89091527303888,0.0,42.37,0.0,0.10908472696112,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,41.6300048828125,0.7399951171874974,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00425000,2026-04-30 19:59:54+00:00,425.0,3.45,0.0,0.0,0.0,0.0,267.0,0,0.12500875,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.1136440912986,0.0,3.45,0.0,0.1136440912985998,0.035850000381469724,0.12500875,market_iv,call,ITM,0.0,3.45,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00335000,2026-04-30 19:39:13+00:00,335.0,49.59,0.0,0.0,0.0,0.0,23.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,0.8778135778471318,0.0,49.59,0.0,0.1221864221528682,0.035850000381469724,0.4748701831761241,hist_vol_fallback,call,OTM,46.6300048828125,2.9599951171875034,False,Tesla Inc.,Consumer Disc.,2026-05-01
TSLA260522C00430000,2026-04-30 19:59:15+00:00,430.0,2.91,0.0,0.0,0.0,0.0,331.0,0,0.12500875,False,REGULAR,USD,Call,TSLA,381.6300048828125,0.4748701831761241,0.0,2026-05-22,21,0.0575342465753424,1.1267457864903485,0.0,2.91,0.0,0.1267457864903483,0.035850000381469724,0.12500875,market_iv,call,ITM,0.0,2.91,False,Tesla Inc.,Consumer Disc.,2026-05-01
